DATE,SOFR180DAYAVG
2023-11-20,5.28691
2023-11-21,5.28839
2023-11-22,5.28982
2023-11-23,.
2023-11-24,5.29269
2023-11-27,5.29712
2023-11-28,5.29849
2023-11-29,5.29986
2023-11-30,5.30124
2023-12-01,5.30272
2023-12-04,5.30835
2023-12-05,5.31018
2023-12-06,5.311780000000001
2023-12-07,5.31332
2023-12-08,5.31487
2023-12-11,5.31947
2023-12-12,5.32101
2023-12-13,5.32244
2023-12-14,5.323930000000001
2023-12-15,5.325419999999999
2023-12-18,5.330030000000001
2023-12-19,5.33157
2023-12-20,5.33306
2023-12-21,5.33455
2023-12-22,5.33603
2023-12-25,.
2023-12-26,5.34211
2023-12-27,5.34376
2023-12-28,5.34548
2023-12-29,5.34725
2024-01-01,.
2024-01-02,5.35436
2024-01-03,5.3563
2024-01-04,5.3581900000000005
2024-01-05,5.35968
2024-01-08,5.36394
2024-01-09,5.365419999999999
2024-01-10,5.36685
2024-01-11,5.36834
2024-01-12,5.36983
2024-01-15,.
2024-01-16,5.37562
2024-01-17,5.3771
2024-01-18,5.37865
2024-01-19,5.38014
2024-01-22,5.384519999999999
2024-01-23,5.38594
2024-01-24,5.38594
2024-01-25,5.38601
2024-01-26,5.3861300000000005
2024-01-29,5.386340000000001
2024-01-30,5.3864
2024-01-31,5.38646
2024-02-01,5.38658
2024-02-02,5.3867
2024-02-05,5.38703
2024-02-06,5.38708
2024-02-07,5.3871400000000005
2024-02-08,5.38721
2024-02-09,5.38727
2024-02-12,5.38743
2024-02-13,5.38748
2024-02-14,5.38754
2024-02-15,5.38755
2024-02-16,5.38761
2024-02-19,.
2024-02-20,5.387580000000001
2024-02-21,5.387580000000001
2024-02-22,5.38759
2024-02-23,5.3876
2024-02-26,5.38775
2024-02-27,5.38781
2024-02-28,5.38781
2024-02-29,5.38782
2024-03-01,5.3878900000000005
2024-03-04,5.38788
2024-03-05,5.38794
2024-03-06,5.38794
2024-03-07,5.388
2024-03-08,5.38807
2024-03-11,5.38822
2024-03-12,5.38828
2024-03-13,5.38834
2024-03-14,5.38835
2024-03-15,5.38835
2024-03-18,5.38834
2024-03-19,5.38839
2024-03-20,5.38845
2024-03-21,5.38852
2024-03-22,5.38858
2024-03-25,5.3886199999999995
2024-03-26,5.38857
2024-03-27,5.3886199999999995
2024-03-28,5.38875
2024-03-29,.
2024-04-01,5.38924
2024-04-02,5.38941
2024-04-03,5.38952
2024-04-04,5.38959
2024-04-05,5.38966
2024-04-08,5.389819999999999
2024-04-09,5.389819999999999
2024-04-10,5.389819999999999
2024-04-11,5.38983
2024-04-12,5.38983
2024-04-15,5.389819999999999
2024-04-16,5.3899300000000006
2024-04-17,5.38999
2024-04-18,5.39006
2024-04-19,5.39006
2024-04-22,5.390219999999999
2024-04-23,5.390280000000001
2024-04-24,5.390280000000001
2024-04-25,5.39029
2024-04-26,5.39029
2024-04-29,5.390219999999999
2024-04-30,5.390219999999999
2024-05-01,5.390280000000001
2024-05-02,5.39029
2024-05-03,5.39023
2024-05-06,5.39005
2024-05-07,5.38999
2024-05-08,5.3899300000000006
2024-05-09,5.38989
2024-05-10,5.38983
2024-05-13,5.38965
2024-05-14,5.38959
2024-05-15,5.38954
2024-05-16,5.38949
2024-05-17,5.38943
2024-05-20,5.38936
2024-05-21,5.3893699999999995
2024-05-22,5.3893699999999995
2024-05-23,5.38932
2024-05-24,5.38927
2024-05-27,.
2024-05-28,5.3893
2024-05-29,5.38924
2024-05-30,5.38891
2024-05-31,5.38857
2024-06-03,5.38816
2024-06-04,5.388330000000001
2024-06-05,5.38839
2024-06-06,5.38845
2024-06-07,5.38851
2024-06-10,5.388730000000001
2024-06-11,5.38879
2024-06-12,5.38884
2024-06-13,5.38879
2024-06-14,5.38874
2024-06-17,5.38861
2024-06-18,5.388730000000001
2024-06-19,.
2024-06-20,5.38891
2024-06-21,5.38892
2024-06-24,5.38857
2024-06-25,5.38811
2024-06-26,5.38771
2024-06-27,5.3875
2024-06-28,5.3872800000000005
2024-07-01,5.3863
2024-07-02,5.38636
2024-07-03,5.3865300000000005
2024-07-04,.
2024-07-05,5.38676
2024-07-08,5.38692
2024-07-09,5.38698
2024-07-10,5.38715
2024-07-11,5.38733
2024-07-12,5.38751
2024-07-15,5.38796
2024-07-16,5.38808
2024-07-17,5.3883
2024-07-18,5.38854
2024-07-19,5.388719999999999
2024-07-22,5.38922
2024-07-23,5.38933
2024-07-24,5.3894400000000005
2024-07-25,5.38957
2024-07-26,5.38974
2024-07-29,5.39036
2024-07-30,5.39041
2024-07-31,5.39047
2024-08-01,5.39082
2024-08-02,5.391
2024-08-05,5.39161
2024-08-06,5.3916699999999995
2024-08-07,5.391780000000001
2024-08-08,5.39191
2024-08-09,5.39208
2024-08-12,5.392580000000001
2024-08-13,5.39281
2024-08-14,5.3929800000000006
2024-08-15,5.39317
2024-08-16,5.39346
2024-08-19,5.39379
2024-08-20,5.39391
2024-08-21,5.394019999999999
2024-08-22,5.39403
2024-08-23,5.39403
2024-08-26,5.39436
2024-08-27,5.3945300000000005
2024-08-28,5.39471
2024-08-29,5.39494
2024-08-30,5.39506
